Collection Unique ID,Suborder,Family,Species name,Area FW (mm2),Area HW (mm2),Length (inner) FW (mm),Length (inner) HW (mm),Length (outer) FW (mm),Length (outer) HW (mm),Width (inner) FW (mm),Width (inner) HW (mm),Width (outer) FW (mm),Width (outer) HW (mm),Widest ratio FW,Widest ratio HW,Slope of thickness FW,Slope of thickness HW,North_America
RU-N:WL:OdoD: 2017 00203,Zygoptera,Calopterygidae,Calopteryx maculata,193.011,185.285,25.845,25.591,27.284,26.861,10.287,9.927,10.329,10.118,0.728471684,0.620961387,0.210091831,0.191190493,TRUE
RU-N:WL:OdoD: 2017 00201,Zygoptera,Calopterygidae,Calopteryx maculata,191.182,187.327,26.839,25.887,27.601,27.009,9.927,10.16,10.012,10.224,0.682515337,0.673197492,0.159546948,0.178643312,TRUE
RU-N:WL:OdoD: 2017 00204,Zygoptera,Calopterygidae,Calopteryx maculata,197.531,189.723,26.585,26.734,28.194,27.855,10.181,10.16,10.266,10.372,0.695945946,0.647416413,0.191151327,0.186350473,TRUE
RU-N:WL:OdoD: 2017 00202,Zygoptera,Calopterygidae,Calopteryx maculata,188.43,185.985,26.649,26.416,28.533,27.771,9.356,9.694,9.462,9.885,0.651335312,0.627286585,0.170827894,0.174647235,TRUE
RU-N:WL:OdoD: 2017 00179,Zygoptera,Calopterygidae,Calopteryx maculata,220.194,214.827,28.49,27.707,29.612,28.956,10.541,10.647,10.668,10.774,0.704074339,0.65131579,0.184484661,0.192153148,TRUE
RU-N:WL:OdoD: 2017 00181,Zygoptera,Calopterygidae,Calopteryx maculata,209.901,198.78,28.766,28.427,30.163,29.676,9.779,9.525,9.927,9.631,0.62877193,0.796718973,0.132018536,0.184330929,TRUE
RU-N:WL:OdoD: 2017 00182,Zygoptera,Calopterygidae,Calopteryx maculata,221.056,212.86,28.385,27.263,29.782,28.829,10.922,10.562,11.113,11.113,0.633972992,0.603524229,0.199209221,0.192334454,TRUE
RU-N:WL:OdoD: 2017 00177,Zygoptera,Calopterygidae,Calopteryx maculata,208.806,210.961,28.406,27.728,30.353,29.316,9.864,10.202,9.948,10.414,0.638772664,0.644043321,0.177621165,0.193281498,TRUE
RU-N:WL:OdoD: 2017 00178,Zygoptera,Calopterygidae,Calopteryx maculata,155.256,150.455,24.342,23.855,25.464,24.977,8.657,8.594,8.827,8.784,0.651704073,0.649152542,0.179228527,0.191771134,TRUE
RU-N:WL:OdoD: 2017 00167,Zygoptera,Calopterygidae,Calopteryx maculata,200.741,204.324,26.966,27.707,28.279,28.808,9.864,9.864,10.118,9.991,0.639221557,0.634092579,0.167593635,0.149456679,TRUE
RU-N:WL:OdoD: 2017 00168,Zygoptera,Calopterygidae,Calopteryx maculata,205.028,217.945,28.046,28.067,28.427,29.633,10.118,10.774,10.308,11.134,0.679076694,0.635,0.157012352,0.169601214,TRUE
RU-N:WL:OdoD: 2017 00169,Zygoptera,Calopterygidae,Calopteryx maculata,198.278,182.546,26.988,25.993,27.94,27.369,10.414,9.398,10.499,9.546,0.674242424,0.645011601,0.182986641,0.185565394,TRUE
RU-N:WL:OdoD: 2017 00170,Zygoptera,Calopterygidae,Calopteryx maculata,170.264,175.278,25.464,25.929,26.585,27.474,9.25,9.165,9.546,9.208,0.61544586,0.686440678,0.187204962,0.182317895,TRUE
RU-N:WL:OdoD: 2017 00171,Zygoptera,Calopterygidae,Calopteryx maculata,178.84,177.243,25.866,25.548,26.797,27.072,9.313,9.165,9.462,9.631,0.651658768,0.64112588,0.16256883,0.189175891,TRUE
RU-N:WL:OdoD: 2017 00175,Zygoptera,Calopterygidae,Calopteryx maculata,186.76,184.387,26.226,26.183,27.178,27.39,9.525,9.61,9.631,9.8,0.642523365,0.663833076,0.159894017,0.203093009,TRUE
RU-N:WL:OdoD: 2017 00173,Zygoptera,Calopterygidae,Calopteryx maculata,222.17,219.078,28.004,27.051,28.977,28.914,10.964,11.345,11.091,11.832,0.662527392,0.633235725,0.166215183,0.183143332,TRUE
RU-N:WL:OdoD: 2017 00172,Zygoptera,Calopterygidae,Calopteryx maculata,192.644,186.464,27.411,26.014,28.385,27.051,9.737,9.631,9.843,9.885,0.648769575,0.651799687,0.190374163,0.190783617,TRUE
RU-N:WL:OdoD: 2017 00176,Zygoptera,Calopterygidae,Calopteryx maculata,173.551,164.086,26.945,24.977,27.538,26.289,8.975,9.059,9.165,9.059,0.614911607,0.755233494,0.164045191,0.196381635,TRUE
RU-N:WL:OdoD: 2017 00174,Zygoptera,Calopterygidae,Calopteryx maculata,180.513,174.164,25.802,25.442,27.136,26.818,9.398,9.165,9.462,9.398,0.652886115,0.74269929,0.155600415,0.188872753,TRUE
29067,Zygoptera,Calopterygidae,Calopteryx maculata,247.475,244.584,28.512,28.3,30.438,29.57,11.388,11.409,11.494,11.642,0.64255911,0.615604868,0.160765844,0.170990157,TRUE
29006,Zygoptera,Calopterygidae,Calopteryx maculata,251.294,245.054,28.893,28.3,29.887,29.231,11.832,11.43,12.107,11.663,0.550283286,0.601013758,0.156162626,0.170533578,TRUE
30868,Zygoptera,Calopterygidae,Calopteryx maculata,246.852,238.703,29.274,27.877,30.12,28.829,11.451,11.684,11.599,11.853,0.665495432,0.651982379,0.168248383,0.174831216,TRUE
18331,Zygoptera,Calopterygidae,Calopteryx maculata,213.5,209.249,27.22,26.966,28.49,27.961,10.478,10.414,10.605,10.562,0.655274889,0.650264951,0.157309971,0.171870942,TRUE
20214,Zygoptera,Calopterygidae,Calopteryx maculata,264.325,252.921,29.824,28.3,30.819,29.401,11.959,11.705,12.044,11.896,0.651098901,0.636429086,0.151940628,0.158034964,TRUE
RU-N:WL:OdoD: 2015 00452,Zygoptera,Calopterygidae,Calopteryx maculata,207.823,201.844,27.919,27.39,29.295,28.914,9.906,9.8,10.118,10.118,0.624277457,0.633967789,0.16725599,0.17714423,TRUE
RU-N:WL:OdoD: 2013 01333,Zygoptera,Calopterygidae,Calopteryx maculata,201.222,198.847,26.839,26.564,27.94,27.538,10.308,10.308,10.478,10.562,0.660606061,0.638739431,0.15919445,0.18580388,TRUE
WRK-WS-02336,Zygoptera,Calopterygidae,Calopteryx maculata,211.765,211.884,27.252,26.755,28.829,28.691,10.372,10.319,10.499,10.541,0.65969163,0.647362597,0.1677314,0.177432033,TRUE
WRK-WS-02337,Zygoptera,Calopterygidae,Calopteryx maculata,204.977,206.566,27.39,26.3,28.744,27.75,9.959,10.287,10.192,10.636,0.643225331,0.631578947,0.162857002,0.162445024,TRUE
WRK-WS-02339,Zygoptera,Calopterygidae,Calopteryx maculata,203.433,191.326,27.04,26.85,28.056,28.162,10.202,9.514,10.319,9.673,0.643907959,0.647876738,0.161657896,0.175130897,TRUE
WRK-WS-02340,Zygoptera,Calopterygidae,Calopteryx maculata,204.82,209.623,27.58,26.755,28.533,28.342,9.885,10.224,9.991,10.668,0.634272997,0.653472741,0.142403659,0.168551038,TRUE
WRK-WS-02341,Zygoptera,Calopterygidae,Calopteryx maculata,227.432,222.714,29.125,27.898,30.734,29.612,10.583,10.541,10.753,10.795,0.653581267,0.621872766,0.167068297,0.172605343,TRUE
WRK-WS-02342,Zygoptera,Calopterygidae,Calopteryx maculata,218.437,223.448,28.342,28.173,29.591,29.104,10.414,10.689,10.499,10.943,0.638054363,0.637090909,0.173067662,0.177202632,TRUE
WRK-WS-02343,Zygoptera,Calopterygidae,Calopteryx maculata,205,211.587,27.39,26.861,28.702,28.469,10.054,10.52,10.139,10.689,0.654867257,0.66394052,0.167421841,0.19751037,TRUE
WRK-WS-02345,Zygoptera,Calopterygidae,Calopteryx maculata,207.837,206.418,28.258,26.988,29.549,28.49,10.139,10.16,10.329,10.668,0.654727794,0.650817236,0.191665541,0.182666411,TRUE
WRK-WS-02346,Zygoptera,Calopterygidae,Calopteryx maculata,204.22,207.214,27.75,27.157,29.02,28.321,10.054,10.181,10.16,10.351,0.646973012,0.675635277,0.166185438,0.172380635,TRUE
WRK-WS-02347,Zygoptera,Calopterygidae,Calopteryx maculata,202.402,207.64,26.395,27.178,27.623,28.744,10.033,10.351,10.224,10.372,0.627586207,0.619293078,0.157761901,0.179116899,TRUE
WRK-WS-02361,Zygoptera,Calopterygidae,Calopteryx maculata,204.327,204.275,29.316,27.411,29.951,29.041,9.991,9.97,10.224,10.075,0.657243816,0.677113703,0.199712464,0.175229822,TRUE
WRK-WS-02362,Zygoptera,Calopterygidae,Calopteryx maculata,205.573,210.49,27.601,27.072,28.66,28.639,9.991,10.351,10.181,10.456,0.626292467,0.632668145,0.140217267,0.168503972,TRUE
WRK-WS-02363,Zygoptera,Calopterygidae,Calopteryx maculata,202.323,203.901,28.152,26.988,29.189,28.575,9.906,9.97,10.139,10.097,0.640319072,0.623703704,0.165333256,0.175728572,TRUE
WRK-WS-02364,Zygoptera,Calopterygidae,Calopteryx maculata,198.887,199.396,27.623,26.691,28.998,27.58,9.673,9.821,9.885,10.054,0.657664234,0.624712203,0.161984226,0.144436987,TRUE
WRK-WS-02365,Zygoptera,Calopterygidae,Calopteryx maculata,211.75,211.142,27.855,26.882,28.998,28.766,10.266,10.308,10.372,10.478,0.653284672,0.608535688,0.161118097,0.200000277,TRUE
41143,Zygoptera,Calopterygidae,Hetaerina americana,133.318,120.764,27.284,25.993,27.961,26.67,5.969,5.779,6.265,6.011,0.641937926,0.61031746,0.056764634,0.067313124,TRUE
40611,Zygoptera,Calopterygidae,Hetaerina americana,157.953,143.282,30.163,28.406,30.776,28.639,6.519,6.287,6.9,6.498,0.651994498,0.608277901,0.056696546,0.050085651,TRUE
42221,Zygoptera,Calopterygidae,Hetaerina americana,124.168,139.77,26.649,27.474,26.776,28.194,5.8,6.054,5.927,6.435,0.623715415,0.557807808,0.047323159,0.038290795,TRUE
36898,Zygoptera,Calopterygidae,Hetaerina americana,155.543,139.423,29.718,28.088,29.951,28.448,6.435,6.244,6.731,6.519,0.638162544,0.514880952,0.042297175,0.0475945,TRUE
37425,Zygoptera,Calopterygidae,Hetaerina americana,110.691,99.426,25.273,23.855,25.739,24.278,5.503,5.546,5.757,5.652,0.612664474,0.565823888,0.049410563,0.069141458,TRUE
40985,Zygoptera,Calopterygidae,Hetaerina americana,151.767,134.246,27.919,26.861,28.236,27.369,6.668,6.223,6.943,6.392,0.650674663,0.593967517,0.043407325,0.06790323,TRUE
37392,Zygoptera,Calopterygidae,Hetaerina americana,159.276,138.282,29.676,27.877,30.205,28.385,6.625,6.265,6.943,6.414,0.588647512,0.62266965,0.05019064,0.065871087,TRUE
37673,Zygoptera,Calopterygidae,Hetaerina americana,122.433,120.561,25.845,25.294,26.522,26.268,6.075,6.011,6.202,6.096,0.60415004,0.664786463,0.091792154,0.08931347,TRUE
36891,Zygoptera,Calopterygidae,Hetaerina americana,137.911,128.487,27.242,26.353,28.025,27.877,6.287,6.054,6.541,6.202,0.57326284,0.640850418,0.064834824,0.081588029,TRUE
34446,Zygoptera,Calopterygidae,Hetaerina americana,150.766,141.087,27.347,26.67,27.411,26.882,6.604,6.795,7.027,6.922,0.555212355,0.637795276,-0.003747062,0.053671029,TRUE
34667,Zygoptera,Calopterygidae,Hetaerina americana,142.012,126.226,28.935,27.199,29.633,27.665,5.948,5.842,6.414,5.842,0.587857143,0.642693191,0.034864955,0.05600337,TRUE
29863,Zygoptera,Calopterygidae,Hetaerina americana,121.316,109.823,25.866,25.188,26.522,25.612,5.715,5.546,5.863,5.63,0.640861931,0.600826446,0.040690499,0.067834107,TRUE
18639,Zygoptera,Calopterygidae,Hetaerina americana,99.255,112.968,23.664,24.765,24.067,25.845,5.419,5.8,5.482,6.096,0.595426561,0.546273546,0.059050728,0.031988773,TRUE
47139,Zygoptera,Calopterygidae,Hetaerina americana,127.115,112.629,26.861,25.569,26.924,25.696,5.8,5.609,6.096,5.757,0.601415094,0.597199341,0.024419986,0.03666631,TRUE
35326,Zygoptera,Calopterygidae,Hetaerina americana,135.083,123.901,27.009,26.289,27.559,26.522,6.287,5.842,6.498,6.011,0.593701997,0.592976856,0.0395946,0.050870588,TRUE
26808,Zygoptera,Calopterygidae,Hetaerina americana,151.104,138.833,28.977,27.644,29.295,28.173,6.371,6.562,6.816,6.773,0.547687861,0.532682194,0.023755181,0.046680863,TRUE
18644,Zygoptera,Calopterygidae,Hetaerina americana,156.421,145.249,28.363,27.728,28.617,28.469,6.668,6.456,6.922,6.604,0.536982249,0.590334573,0.023550714,0.059275777,TRUE
35551,Zygoptera,Calopterygidae,Hetaerina americana,135.831,121.052,27.369,26.183,27.707,26.776,5.99,5.757,6.308,5.927,0.58670741,0.621343874,0.038525128,0.07086199,TRUE
46733,Zygoptera,Calopterygidae,Hetaerina americana,106.026,97.637,23.389,22.902,23.432,23.22,5.419,5.271,5.715,5.419,0.573622403,0.617137648,0.001440774,0.043577034,TRUE
RWG-000091,Zygoptera,Calopterygidae,Hetaerina aurora,175.674,163.109,31.411,29.887,32.66,30.798,7.049,6.9,7.303,7.07,0.580686973,0.571134021,0.071781759,0.069062757,FALSE
RWG-000088,Zygoptera,Calopterygidae,Hetaerina aurora,189.175,173.552,30.967,30.036,31.962,31.136,7.811,7.535,7.895,7.599,0.750993378,0.634262407,0.080126406,0.101163137,FALSE
RWG-000087,Zygoptera,Calopterygidae,Hetaerina aurora,186.806,170.615,30.713,29.633,32.47,30.903,7.747,7.514,7.916,7.789,0.586049544,0.601369863,0.094870863,0.108319512,FALSE
WRK-WS-01642,Zygoptera,Calopterygidae,Hetaerina caja,156.392,150.383,29.612,28.469,30.501,29.125,6.837,6.858,6.964,6.943,0.663081194,0.655886628,0.088907711,0.095572725,FALSE
WRK-WS-01590,Zygoptera,Calopterygidae,Hetaerina capitalis,153.463,171.365,28.385,30.364,29.432,30.522,6.805,7.144,6.996,7.43,0.602301331,0.59223301,0.080930833,0.070113408,FALSE
WRK-WS-01588,Zygoptera,Calopterygidae,Hetaerina capitalis,171.548,157.173,29.39,28.797,29.877,29.379,7.186,6.89,7.377,7.006,0.562167907,0.570244957,0.048310003,0.06515573,FALSE
RWG-000090,Zygoptera,Calopterygidae,Hetaerina duplex,149.591,137.115,27.961,26.543,28.639,27.136,6.985,6.562,7.154,6.689,0.611973393,0.592043682,0.07077898,0.087673536,FALSE
RWG-000094,Zygoptera,Calopterygidae,Hetaerina hebe,149.889,134.42,28.279,27.263,28.956,27.771,6.964,6.456,7.049,6.498,0.595760234,0.692073171,0.107362651,0.113759293,FALSE
RWG-000095,Zygoptera,Calopterygidae,Hetaerina hebe,124.985,116.751,26.395,26.056,27.03,26.649,5.99,5.779,6.202,5.863,0.592012529,0.615567911,0.060962769,0.081016049,FALSE
RWG-000093,Zygoptera,Calopterygidae,Hetaerina hebe,120.597,109.401,25.464,24.829,26.183,25.972,5.969,5.63,6.138,5.63,0.538399353,0.687856561,0.074063451,0.105690599,FALSE
RWG-000097,Zygoptera,Calopterygidae,Hetaerina majuscula,176.819,160.254,32.766,31.179,33.401,32.216,6.816,6.71,7.006,6.731,0.560836502,0.744415243,0.077734861,0.101773081,FALSE
22485,Zygoptera,Calopterygidae,Hetaerina majuscula,171.627,196.997,29.845,27.728,29.866,28.004,6.879,8.721,7.514,9.186,0.462083629,0.217687075,0.019273832,-0.112748791,FALSE
30994,Zygoptera,Calopterygidae,Hetaerina majuscula,56.656,52.673,20.807,19.981,22.394,21.357,3.958,3.874,4.339,4.614,0.7268431,0.754212091,0.141828746,0.139462214,FALSE
RWG-000096,Zygoptera,Calopterygidae,Hetaerina majuscula,160.305,170.17,27.326,32.025,29.485,33.147,6.752,6.71,7.133,6.922,0.52045944,0.637931035,0.054224412,0.077644876,FALSE
WRK-WS-01565,Zygoptera,Calopterygidae,Hetaerina occisa,125.239,136.582,25.601,26.988,26.13,27.252,6.085,6.361,6.138,6.488,0.631429729,0.554563107,0.056377288,0.046903744,FALSE
WRK-WS-01566,Zygoptera,Calopterygidae,Hetaerina occisa,116.262,129.058,25.157,26.257,25.686,26.342,5.874,6.223,6.043,6.361,0.672847136,0.574929691,0.072538356,0.045909587,FALSE
WRK-WS-01568,Zygoptera,Calopterygidae,Hetaerina occisa,117.338,130.166,25.643,26.395,26.056,26.744,5.863,6.541,5.958,6.668,0.635662063,0.670755837,0.068283783,0.065261687,FALSE
WRK-WS-01569,Zygoptera,Calopterygidae,Hetaerina occisa,120.735,133.257,25.125,26.204,25.792,26.977,6.202,6.339,6.297,6.371,0.606073041,0.651235779,0.083141423,0.066678643,FALSE
WRK-WS-01577,Zygoptera,Calopterygidae,Hetaerina occisa,128.594,119.8,26.215,25.188,26.585,25.643,6.202,6.117,6.339,6.234,0.580812102,0.57490714,0.054165961,0.074373358,FALSE
WRK-WS-01581,Zygoptera,Calopterygidae,Hetaerina occisa,117.13,129.773,25.686,26.607,26.363,27.252,5.704,5.99,5.8,6.117,0.613809715,0.594174757,0.063927586,0.053879056,FALSE
WRK-WS-01593,Zygoptera,Calopterygidae,Hetaerina occisa,111.01,121.042,24.352,26.046,25.58,26.691,5.736,5.927,5.789,5.969,0.579230451,0.580491673,0.085767709,0.059771464,FALSE
WRK-WS-01645,Zygoptera,Calopterygidae,Hetaerina occisa,162.653,155.928,30.099,29.432,30.914,29.94,7.038,6.869,7.176,7.038,0.566586785,0.600212089,0.071925929,0.080071824,FALSE
WRK-WS-01317,Zygoptera,Calopterygidae,Hetaerina occisa,157.427,144.106,29.676,28.406,29.972,28.818,6.488,6.265,6.858,6.456,0.580508475,0.604113111,0.027199663,0.038418809,FALSE
WRK-WS-01320,Zygoptera,Calopterygidae,Hetaerina occisa,145.612,151.552,28.056,28.681,28.205,28.998,6.445,6.509,6.625,6.795,0.566228893,0.526642336,0.033357189,0.028891842,FALSE
WRK-WS-01325,Zygoptera,Calopterygidae,Hetaerina occisa,156.023,145.907,29.57,28.067,29.602,28.861,6.657,6.35,6.953,6.583,0.572756525,0.588558856,0.026742587,0.037244211,FALSE
WRK-WS-01327,Zygoptera,Calopterygidae,Hetaerina occisa,158.401,146.735,30.713,29.358,30.999,29.676,6.498,6.297,6.773,6.424,0.552065551,0.574536377,0.049760757,0.055273278,FALSE
WRK-WS-01328,Zygoptera,Calopterygidae,Hetaerina occisa,132.292,119.736,27.03,25.739,27.115,26.151,6.17,5.768,6.414,5.958,0.589383294,0.611898017,0.039209281,0.053614797,FALSE
WRK-WS-01330,Zygoptera,Calopterygidae,Hetaerina occisa,154.471,138.755,28.85,27.76,29.549,28.734,6.604,6.276,6.816,6.371,0.57987106,0.646040516,0.052495968,0.071384336,FALSE
WRK-WS-01468,Zygoptera,Calopterygidae,Hetaerina occisa,158.665,144.265,30.332,29.157,30.861,29.919,6.562,6.255,6.826,6.414,0.609396434,0.620799434,0.054158736,0.069231448,FALSE
WRK-WS-01469,Zygoptera,Calopterygidae,Hetaerina occisa,138.996,131.349,28.342,27.125,29.252,27.898,6.138,6.16,6.392,6.265,0.637843705,0.65477997,0.058325344,0.066290101,FALSE
WRK-WS-01470,Zygoptera,Calopterygidae,Hetaerina occisa,151.12,140.414,29.041,28.141,29.75,29.03,6.615,6.308,6.784,6.509,0.604766987,0.649653664,0.059797825,0.072424221,FALSE
WRK-WS-01471,Zygoptera,Calopterygidae,Hetaerina occisa,143.57,135.223,29.189,27.929,30.036,28.607,6.17,6.043,6.456,6.255,0.570119803,0.62782094,0.05638182,0.053671518,FALSE
WRK-WS-01570,Zygoptera,Calopterygidae,Hetaerina occisa,119.142,128.688,25.58,26.194,26.077,26.458,5.906,6.16,5.98,6.361,0.534496753,0.5352,0.058363094,0.04299043,FALSE
WRK-WS-01575,Zygoptera,Calopterygidae,Hetaerina occisa,133.858,123.654,27.009,25.845,28.141,26.554,6.16,5.948,6.339,6.138,0.593832268,0.634117178,0.069727468,0.064894895,FALSE
WRK-WS-01583,Zygoptera,Calopterygidae,Hetaerina occisa,122.03,115.247,25.146,24.818,25.262,25.411,6.117,5.863,6.181,5.927,0.593213238,0.633486048,0.040903605,0.064409506,FALSE
RWG-000001,Zygoptera,Calopterygidae,Hetaerina pilula,143.189,129.929,28.194,27.009,29.464,28.109,6.456,6.414,6.583,6.498,0.609195402,0.594126506,0.092545525,0.106990023,FALSE
47197,Zygoptera,Calopterygidae,Hetaerina titia,145.745,132.721,27.538,26.818,28.236,27.369,6.519,6.223,6.837,6.414,0.569715142,0.636504254,0.059904066,0.074486323,TRUE
42679,Zygoptera,Calopterygidae,Hetaerina titia,160.331,141.857,28.448,27.305,28.914,28.067,7.408,6.71,7.641,6.922,0.62079063,0.592006033,0.06247313,0.074125235,TRUE
37296,Zygoptera,Calopterygidae,Hetaerina titia,161.737,147.77,28.977,27.834,29.464,28.617,7.049,6.858,7.26,6.985,0.592672414,0.619822485,0.048937202,0.084934707,TRUE
42397,Zygoptera,Calopterygidae,Hetaerina titia,162.497,148.53,28.131,26.712,28.766,27.432,7.324,7.303,7.557,7.366,0.571008094,0.639660494,0.05583699,0.085062133,TRUE
44784,Zygoptera,Calopterygidae,Hetaerina titia,125.903,115.551,25.061,24.596,26.183,25.252,6.202,5.863,6.35,5.99,0.630557801,0.612740989,0.071496016,0.076814035,TRUE
36921,Zygoptera,Calopterygidae,Hetaerina titia,159.908,143.155,30.014,28.575,30.713,29.612,6.752,6.371,6.985,6.456,0.5547898,0.631879914,0.057936671,0.08065259,TRUE
20976,Zygoptera,Calopterygidae,Hetaerina titia,129.492,118.294,26.183,25.294,26.818,25.739,6.202,5.842,6.456,5.99,0.582478295,0.619243421,0.053721995,0.059323512,TRUE
38228,Zygoptera,Calopterygidae,Hetaerina titia,150.313,137.283,27.919,26.501,28.871,27.601,6.837,6.604,7.027,6.71,0.587243402,0.609662577,0.07380881,0.095972874,TRUE
37315,Zygoptera,Calopterygidae,Hetaerina titia,160.545,146.951,28.766,27.453,29.231,28.131,7.049,6.922,7.303,7.197,0.561187545,0.564334086,0.066769812,0.099620333,TRUE
18664,Zygoptera,Calopterygidae,Hetaerina titia,144.352,131.261,27.347,26.353,28.131,26.691,6.625,6.202,6.837,6.371,0.564334086,0.636003172,0.06165,0.065557556,TRUE
44783,Zygoptera,Calopterygidae,Hetaerina titia,118.206,106.674,25.167,24.045,25.421,24.596,5.8,5.503,6.054,5.673,0.520399667,0.627366609,0.033772619,0.060929954,TRUE
33914,Zygoptera,Calopterygidae,Hetaerina titia,151.222,142.006,27.877,26.924,28.321,27.369,6.668,6.541,7.006,6.773,0.535127055,0.558391338,0.042021141,0.056522357,TRUE
27005,Zygoptera,Calopterygidae,Hetaerina titia,152.564,141.465,27.58,26.564,27.728,27.157,6.837,6.816,7.387,7.027,0.414503817,0.580670304,0.027544076,0.068866992,TRUE
33844,Zygoptera,Calopterygidae,Hetaerina titia,153.095,143.688,28.808,27.601,28.935,27.898,6.583,6.583,6.9,6.837,0.601316752,0.41047041,0.03881883,0.047400739,TRUE
34813,Zygoptera,Calopterygidae,Hetaerina titia,154.588,149.522,28.533,27.707,29.189,28.385,6.752,6.985,7.049,7.112,0.559100798,0.644295302,0.063402324,0.084720692,TRUE
24804,Zygoptera,Calopterygidae,Hetaerina titia,160.604,153.286,28.448,27.517,28.893,27.919,7.07,7.091,7.387,7.154,0.580952381,0.642153146,0.040525837,0.072213924,TRUE
19619,Zygoptera,Calopterygidae,Hetaerina titia,145.24,136.491,27.284,26.628,28.131,27.601,6.583,6.392,7.07,6.562,0.551542513,0.55904908,0.063222267,0.08104611,TRUE
25314,Zygoptera,Calopterygidae,Hetaerina titia,147.97,134.396,27.75,26.67,28.469,27.538,6.922,6.287,6.943,6.519,0.562081784,0.611837048,0.05063519,0.077290999,TRUE
26816,Zygoptera,Calopterygidae,Hetaerina titia,165.579,161.631,28.977,28.427,29.104,28.914,6.985,7.176,7.324,7.493,0.538909091,0.510248902,0.030314378,0.068498622,TRUE
34844,Zygoptera,Calopterygidae,Hetaerina titia,153.36,160.513,27.919,28.321,28.258,28.871,7.176,7.345,7.472,7.62,0.541573034,0.562316716,0.072165236,0.043827639,TRUE
RWG-000098,Zygoptera,Calopterygidae,Iridictyon myersi,302.214,309.341,39.688,37.719,41,38.968,10.245,10.626,10.372,10.901,0.632937532,0.498642042,0.118443317,0.08000795,FALSE
RWG-000100,Zygoptera,Calopterygidae,Iridictyon trebbaui,366.325,382.797,43.222,41.762,44.873,43.328,11.451,11.705,11.599,12.129,0.621698113,0.563751832,0.131485944,0.109661122,FALSE
RWG-000099,Zygoptera,Calopterygidae,Iridictyon trebbaui,367.964,382.74,41.212,39.73,43.138,41.571,11.917,12.213,12.065,12.552,0.623159961,0.57892057,0.123141026,0.110755072,FALSE
RWG-000104,Zygoptera,Calopterygidae,Mnesarete devillei,146.749,132.429,28.596,27.644,30.141,28.617,6.646,6.435,6.71,6.435,0.700842697,0.645710059,0.114144051,0.126832033,FALSE
RWG-000103,Zygoptera,Calopterygidae,Mnesarete devillei,130.102,115.149,27.03,26.331,28.194,27.072,6.392,5.842,6.414,5.906,0.686936937,0.698983581,0.115935912,0.117255747,FALSE
RWG-000102,Zygoptera,Calopterygidae,Mnesarete devillei,143.299,131.583,29.083,28.427,30.205,29.57,6.329,6.138,6.35,6.16,0.635599159,0.678596994,0.087986704,0.113222761,FALSE
RWG-000106,Zygoptera,Calopterygidae,Mnesarete guttifera,134.099,120.842,28.321,27.263,28.935,28.131,6.075,5.821,6.202,5.863,0.632772495,0.628291949,0.079236487,0.102056606,FALSE
RWG-000105,Zygoptera,Calopterygidae,Mnesarete guttifera,118.074,116.738,26.966,26.734,27.771,27.834,5.525,5.588,5.652,5.673,0.602134146,0.640304183,0.083826679,0.095439415,FALSE
RWG-000005,Zygoptera,Coenagrionidae,Acanthagrion aepiolum,46.991,42.181,17.971,17.039,19.262,18.182,3.641,3.535,3.683,3.556,0.689010989,0.686845169,0.132330579,0.136205836,FALSE
RWG-000113,Zygoptera,Coenagrionidae,Acanthagrion floridense,41.381,37.617,17.187,15.981,18.225,17.103,3.429,3.408,3.45,3.429,0.716608595,0.699257426,0.138860317,0.147528499,FALSE
RWG-000007,Zygoptera,Coenagrionidae,Acanthagrion floridense,42.299,38.372,17.124,16.51,18.161,17.251,3.429,3.366,3.45,3.366,0.724941725,0.717791411,0.125747453,0.138090609,FALSE
RWG-000112,Zygoptera,Coenagrionidae,Acanthagrion floridense,44.285,41.044,17.251,16.828,18.246,17.568,3.598,3.493,3.683,3.556,0.656612529,0.745783133,0.139167118,0.126554897,FALSE
RWG-000008,Zygoptera,Coenagrionidae,Acanthagrion floridense,35.763,32.268,15.388,14.647,16.362,15.452,3.281,3.196,3.281,3.217,0.681759379,0.712328767,0.143946903,0.151674011,FALSE
RWG-000004,Zygoptera,Coenagrionidae,Acanthagrion floridense,36.584,33.264,15.981,15.304,16.849,16.066,3.239,3.154,3.239,3.175,0.674623116,0.682476943,0.133154302,0.151109393,FALSE
RWG-000012,Zygoptera,Coenagrionidae,Acanthagrion gracile,41.005,36.029,17.187,15.854,18.521,17.187,3.408,3.26,3.408,3.281,0.691428571,0.685960591,0.133897227,0.143106159,FALSE
RWG-000009,Zygoptera,Coenagrionidae,Acanthagrion gracile,37.162,33.941,15.96,15.007,17.124,15.896,3.281,3.302,3.281,3.302,0.715698393,0.663115846,0.143281487,0.159827974,FALSE
RWG-000013,Zygoptera,Coenagrionidae,Acanthagrion gracile,34.121,29.992,15.579,14.139,16.933,14.944,3.112,3.027,3.112,3.027,0.73625,0.671388102,0.138501498,0.140974764,FALSE
RWG-000011,Zygoptera,Coenagrionidae,Acanthagrion gracile,36.244,33.133,16.298,15.748,17.59,16.976,3.154,3.239,3.196,3.26,0.718411552,0.716957606,0.140226401,0.141764225,FALSE
